word,freq_zipf,language,source,n_density,old20
一到,5.06,zh,wordfreq,290,1.0
一刹那,3.31,zh,wordfreq,0,2.0
一刻,4.3,zh,wordfreq,246,1.0
一副,4.17,zh,wordfreq,240,1.0
一包,3.61,zh,wordfreq,246,1.0
一匹,3.68,zh,wordfreq,239,1.0
一千,4.06,zh,wordfreq,249,1.0
一千万,3.57,zh,wordfreq,2,1.75
一半,4.77,zh,wordfreq,243,1.0
一卷,3.5,zh,wordfreq,242,1.0
一双,3.92,zh,wordfreq,240,1.0
一发,3.85,zh,wordfreq,286,1.0
一口,4.31,zh,wordfreq,275,1.0
一口气,3.97,zh,wordfreq,0,1.9
一句,4.86,zh,wordfreq,244,1.0
一只,4.82,zh,wordfreq,242,1.0
一台,4.36,zh,wordfreq,265,1.0
一号,4.3,zh,wordfreq,268,1.0
一同,4.57,zh,wordfreq,255,1.0
一名,5.15,zh,wordfreq,305,1.0
一向,4.26,zh,wordfreq,272,1.0
一员,4.22,zh,wordfreq,262,1.0
一周,4.64,zh,wordfreq,247,1.0
一周年,3.81,zh,wordfreq,2,1.75
一味,3.82,zh,wordfreq,253,1.0
一品,3.56,zh,wordfreq,265,1.0
一回,3.91,zh,wordfreq,259,1.0
一团,3.89,zh,wordfreq,251,1.0
一团糟,3.33,zh,wordfreq,0,1.95
一国,3.83,zh,wordfreq,293,1.0
一圈,3.95,zh,wordfreq,239,1.0
一地,3.43,zh,wordfreq,303,1.0
一场,5.13,zh,wordfreq,291,1.0
一块,4.68,zh,wordfreq,250,1.0
一块儿,3.56,zh,wordfreq,2,1.85
一堂,3.42,zh,wordfreq,250,1.0
一堆,4.2,zh,wordfreq,238,1.0
一声,4.39,zh,wordfreq,266,1.0
一处,4.33,zh,wordfreq,270,1.0
一夜,4.27,zh,wordfreq,251,1.0
一夜情,3.31,zh,wordfreq,0,1.95
一大,4.51,zh,wordfreq,294,1.0
一大堆,3.71,zh,wordfreq,2,1.8
一大批,3.39,zh,wordfreq,2,1.75
一大早,3.55,zh,wordfreq,2,1.8
一天,5.25,zh,wordfreq,285,1.0
一头,4.14,zh,wordfreq,311,1.0
一套,4.64,zh,wordfreq,247,1.0
一女,3.57,zh,wordfreq,258,1.0
一如,3.57,zh,wordfreq,249,1.0
一字,3.69,zh,wordfreq,251,1.0
一季,3.42,zh,wordfreq,246,1.0
一季度,3.5,zh,wordfreq,0,1.85
一宗,3.39,zh,wordfreq,242,1.0
一定,5.71,zh,wordfreq,290,1.0
一审,3.71,zh,wordfreq,244,1.0
一家,5.03,zh,wordfreq,307,1.0
一家人,4.14,zh,wordfreq,1,1.8
一寸,3.4,zh,wordfreq,240,1.0
一对,4.5,zh,wordfreq,250,1.0
一对一,3.67,zh,wordfreq,0,1.9
一封,4.08,zh,wordfreq,243,1.0
一封信,3.75,zh,wordfreq,0,1.9
一尊,3.47,zh,wordfreq,240,1.0
一小,4.13,zh,wordfreq,256,1.0
一局,3.48,zh,wordfreq,256,1.0
一层,4.26,zh,wordfreq,259,1.0
一届,3.84,zh,wordfreq,245,1.0
一岁,3.51,zh,wordfreq,251,1.0
一带,4.67,zh,wordfreq,259,1.0
一席,3.41,zh,wordfreq,243,1.0
一帮,3.64,zh,wordfreq,241,1.0
一幅,4.17,zh,wordfreq,245,1.0
一幕,3.92,zh,wordfreq,250,1.0
一幢,3.38,zh,wordfreq,238,1.0
一年,5.18,zh,wordfreq,300,1.0
一年级,3.31,zh,wordfreq,1,1.8
一并,3.68,zh,wordfreq,241,1.0
一度,4.44,zh,wordfreq,286,1.0
一座,4.78,zh,wordfreq,252,1.0
一开,3.66,zh,wordfreq,270,1.0
一张,5.02,zh,wordfreq,254,1.0
一律,4.15,zh,wordfreq,245,1.0
一心,3.77,zh,wordfreq,291,1.0
一战,4.0,zh,wordfreq,277,1.0
一户,3.38,zh,wordfreq,254,1.0
一所,4.21,zh,wordfreq,249,1.0
一扇,3.47,zh,wordfreq,239,1.0
一手,4.19,zh,wordfreq,296,1.0
一打,3.33,zh,wordfreq,250,1.0
一批,4.55,zh,wordfreq,243,1.0
一把,4.59,zh,wordfreq,238,1.0
一把手,3.39,zh,wordfreq,0,1.85
一招,3.79,zh,wordfreq,239,1.0
一拳,3.68,zh,wordfreq,238,1.0
一排,3.62,zh,wordfreq,242,1.0
一支,4.53,zh,wordfreq,245,1.0
一整天,3.94,zh,wordfreq,1,1.85
一整套,3.37,zh,wordfreq,1,1.85
一文,3.79,zh,wordfreq,282,1.0
一斤,3.4,zh,wordfreq,239,1.0
一新,3.44,zh,wordfreq,251,1.0
一方,4.52,zh,wordfreq,278,1.0
一方面,4.48,zh,wordfreq,3,1.7
一旁,3.98,zh,wordfreq,241,1.0
一日,4.43,zh,wordfreq,278,1.0
一旦,4.9,zh,wordfreq,242,1.0
一早,3.7,zh,wordfreq,247,1.0
一时,4.43,zh,wordfreq,279,1.0
一时期,3.47,zh,wordfreq,1,1.8
一时间,3.6,zh,wordfreq,5,1.6
一是,5.22,zh,wordfreq,275,1.0
一曲,3.6,zh,wordfreq,248,1.0
一月,4.12,zh,wordfreq,259,1.0
一月份,3.33,zh,wordfreq,0,1.85
一期,4.09,zh,wordfreq,273,1.0
一本,4.5,zh,wordfreq,259,1.0
一朵,3.45,zh,wordfreq,240,1.0
一束,3.41,zh,wordfreq,242,1.0
一条,5.18,zh,wordfreq,255,1.0
一条街,3.31,zh,wordfreq,1,1.9
一条龙,3.39,zh,wordfreq,1,1.9
一来,3.81,zh,wordfreq,292,1.0
一杯,4.19,zh,wordfreq,239,1.0
一枚,4.12,zh,wordfreq,239,1.0
一枪,3.73,zh,wordfreq,243,1.0
一架,4.27,zh,wordfreq,249,1.0
一栋,3.78,zh,wordfreq,239,1.0
一样,5.75,zh,wordfreq,258,1.0
一根,4.37,zh,wordfreq,246,1.0
一案,3.78,zh,wordfreq,265,1.0
一桩,3.72,zh,wordfreq,238,1.0
一棵,3.73,zh,wordfreq,238,1.0
一棵树,3.36,zh,wordfreq,0,1.95
一楼,3.55,zh,wordfreq,249,1.0
一概,3.59,zh,wordfreq,240,1.0
一次,5.54,zh,wordfreq,272,1.0
一次性,3.92,zh,wordfreq,2,1.85
一次次,3.38,zh,wordfreq,1,1.9
一款,4.43,zh,wordfreq,257,1.0
一步,4.89,zh,wordfreq,255,1.0
一步步,3.66,zh,wordfreq,0,1.9
一段,4.95,zh,wordfreq,249,1.0
一波,3.83,zh,wordfreq,244,1.0
一派,3.91,zh,wordfreq,254,1.0
一流,4.25,zh,wordfreq,263,1.0
一滴,3.61,zh,wordfreq,241,1.0
一炮,3.45,zh,wordfreq,244,1.0
一点,5.51,zh,wordfreq,302,1.0
一点儿,3.95,zh,wordfreq,4,1.7
一点点,4.3,zh,wordfreq,1,1.85
一片,4.74,zh,wordfreq,263,1.0
一环,3.4,zh,wordfreq,244,1.0
一班,3.9,zh,wordfreq,245,1.0
一瓶,3.88,zh,wordfreq,239,1.0
一生,4.75,zh,wordfreq,286,1.0
一番,4.24,zh,wordfreq,238,1.0
一百,4.18,zh,wordfreq,249,1.0
一百万,3.68,zh,wordfreq,7,1.5
一百个,3.5,zh,wordfreq,4,1.7
一百年,3.64,zh,wordfreq,5,1.6
一盒,3.39,zh,wordfreq,238,1.0
一盘,3.57,zh,wordfreq,253,1.0
一直,5.64,zh,wordfreq,241,1.0
一看,3.76,zh,wordfreq,251,1.0
一眼,4.25,zh,wordfreq,249,1.0
一瞬间,3.73,zh,wordfreq,1,1.85
一碗,3.81,zh,wordfreq,239,1.0
一票,3.97,zh,wordfreq,256,1.0
一种,5.61,zh,wordfreq,267,1.0
一秒,3.66,zh,wordfreq,240,1.0
一站,3.86,zh,wordfreq,246,1.0
一章,3.46,zh,wordfreq,252,1.0
一端,3.52,zh,wordfreq,254,1.0
一笑,3.41,zh,wordfreq,250,1.0
一笔,4.16,zh,wordfreq,243,1.0
一等,5.0,zh,wordfreq,248,1.0
一等奖,3.73,zh,wordfreq,2,1.85
一箱,3.38,zh,wordfreq,241,1.0
一篇,4.52,zh,wordfreq,244,1.0
一米,3.31,zh,wordfreq,252,1.0
一类,4.18,zh,wordfreq,257,1.0
一粒,3.62,zh,wordfreq,240,1.0
一系列,4.74,zh,wordfreq,0,1.9
一级,4.71,zh,wordfreq,268,1.0
一纸,3.59,zh,wordfreq,243,1.0
一线,4.36,zh,wordfreq,278,1.0
一组,4.32,zh,wordfreq,250,1.0
一经,3.48,zh,wordfreq,254,1.0
一统,3.5,zh,wordfreq,245,1.0
一群,4.82,zh,wordfreq,247,1.0
一职,3.61,zh,wordfreq,257,1.0
一股,4.23,zh,wordfreq,247,1.0
一脚,3.83,zh,wordfreq,242,1.0
一脸,3.97,zh,wordfreq,243,1.0
一致,4.77,zh,wordfreq,249,1.0
一致性,3.43,zh,wordfreq,1,1.9
一般,5.52,zh,wordfreq,239,1.0
一艘,4.04,zh,wordfreq,240,1.0
一节,3.64,zh,wordfreq,254,1.0
一行,4.35,zh,wordfreq,302,1.0
一袋,3.41,zh,wordfreq,240,1.0
一见,3.48,zh,wordfreq,267,1.0
一览,3.59,zh,wordfreq,244,1.0
一角,3.7,zh,wordfreq,246,1.0
一记,3.49,zh,wordfreq,251,1.0
一词,4.14,zh,wordfreq,249,1.0
一说,5.09,zh,wordfreq,268,1.0
一课,3.51,zh,wordfreq,246,1.0
一贯,4.24,zh,wordfreq,239,1.0
一起,5.66,zh,wordfreq,270,1.0
一趟,4.01,zh,wordfreq,239,1.0
一路,4.68,zh,wordfreq,273,1.0
一路上,3.69,zh,wordfreq,1,1.85
一身,4.12,zh,wordfreq,276,1.0
一轮,4.01,zh,wordfreq,246,1.0
一辆,4.52,zh,wordfreq,242,1.0
一辆车,3.39,zh,wordfreq,0,1.95
一辈,3.48,zh,wordfreq,241,1.0
一辈子,4.49,zh,wordfreq,4,1.7
一边,4.88,zh,wordfreq,266,1.0
一连,3.53,zh,wordfreq,244,1.0
一连串,3.92,zh,wordfreq,0,1.9
一通,3.62,zh,wordfreq,262,1.0
一遍,4.39,zh,wordfreq,241,1.0
一道,4.46,zh,wordfreq,278,1.0
一部,4.86,zh,wordfreq,284,1.0
一部分,5.03,zh,wordfreq,2,1.75
一键,3.4,zh,wordfreq,240,1.0
一门,4.01,zh,wordfreq,283,1.0
一间,4.51,zh,wordfreq,260,1.0
一队,3.86,zh,wordfreq,266,1.0
一阵,4.24,zh,wordfreq,242,1.0
一阵子,3.97,zh,wordfreq,2,1.8
一集,3.79,zh,wordfreq,260,1.0
一面,4.71,zh,wordfreq,294,1.0
一页,3.95,zh,wordfreq,242,1.0
一项,4.9,zh,wordfreq,258,1.0
一顿,4.22,zh,wordfreq,243,1.0
一颗,4.67,zh,wordfreq,241,1.0
一餐,3.32,zh,wordfreq,247,1.0
一首,4.29,zh,wordfreq,247,1.0
一首歌,3.68,zh,wordfreq,0,1.9
一齐,3.54,zh,wordfreq,241,1.0
丁丁,3.36,zh,wordfreq,4,1.8
七万,3.38,zh,wordfreq,33,1.0
七个,4.24,zh,wordfreq,55,1.0
七人,3.36,zh,wordfreq,158,1.0
七位,3.36,zh,wordfreq,64,1.0
七十,3.81,zh,wordfreq,28,1.0
七千,3.39,zh,wordfreq,29,1.0
七号,3.52,zh,wordfreq,48,1.0
七名,3.45,zh,wordfreq,85,1.0
七夕,3.32,zh,wordfreq,20,1.0
七大,3.48,zh,wordfreq,74,1.0
七天,3.7,zh,wordfreq,65,1.0
七岁,3.46,zh,wordfreq,31,1.0
七年,4.21,zh,wordfreq,80,1.0
七成,3.48,zh,wordfreq,61,1.0
七日,3.67,zh,wordfreq,58,1.0
七星,3.47,zh,wordfreq,44,1.0
七月,4.32,zh,wordfreq,39,1.0
七点,3.75,zh,wordfreq,82,1.0
七百,3.36,zh,wordfreq,29,1.0
万一,4.27,zh,wordfreq,52,1.0
万万,3.59,zh,wordfreq,45,1.0
万个,3.99,zh,wordfreq,67,1.0
万事,3.55,zh,wordfreq,86,1.0
万亩,3.74,zh,wordfreq,31,1.0
万人,4.7,zh,wordfreq,170,1.0
万人次,3.86,zh,wordfreq,0,1.85
万亿,3.47,zh,wordfreq,34,1.0
万亿元,3.51,zh,wordfreq,1,1.8
万众,3.31,zh,wordfreq,41,1.0
万余,3.46,zh,wordfreq,37,1.0
万元,4.95,zh,wordfreq,45,1.0
万公顷,3.64,zh,wordfreq,0,1.95
万分,3.67,zh,wordfreq,64,1.0
万千,3.42,zh,wordfreq,41,1.0
万千瓦,3.31,zh,wordfreq,0,1.9
万历,3.67,zh,wordfreq,41,1.0
万台,3.57,zh,wordfreq,57,1.0
万名,4.13,zh,wordfreq,97,1.0
万吨,4.31,zh,wordfreq,31,1.0
万国,3.44,zh,wordfreq,85,1.0
万圣节,3.48,zh,wordfreq,0,2.0
万多,3.79,zh,wordfreq,46,1.0
万家,3.72,zh,wordfreq,99,1.0
万岁,4.41,zh,wordfreq,43,1.0
万年,3.74,zh,wordfreq,92,1.0
万张,3.4,zh,wordfreq,46,1.0
万户,3.67,zh,wordfreq,46,1.0
万次,3.48,zh,wordfreq,64,1.0
万物,4.08,zh,wordfreq,64,1.0
万美元,4.59,zh,wordfreq,3,1.75
万美金,3.69,zh,wordfreq,2,1.85
万股,3.48,zh,wordfreq,39,1.0
万能,3.93,zh,wordfreq,63,1.0
万英镑,3.46,zh,wordfreq,0,1.95
万象,3.57,zh,wordfreq,46,1.0
万辆,3.76,zh,wordfreq,34,1.0
万达,3.72,zh,wordfreq,44,1.0
万里,3.88,zh,wordfreq,75,1.0
丈夫,4.83,zh,wordfreq,17,1.1
丈母娘,3.36,zh,wordfreq,0,2.0
三万,3.78,zh,wordfreq,84,1.0
三世,3.86,zh,wordfreq,94,1.0
三个,5.21,zh,wordfreq,106,1.0
三中,4.9,zh,wordfreq,117,1.0
三亚,3.79,zh,wordfreq,81,1.0
三人,4.09,zh,wordfreq,209,1.0
三代,3.85,zh,wordfreq,92,1.0
三件,3.55,zh,wordfreq,96,1.0
三位,4.21,zh,wordfreq,115,1.0
三倍,3.71,zh,wordfreq,76,1.0
三元,3.79,zh,wordfreq,84,1.0
三八,3.43,zh,wordfreq,73,1.0
三农,3.37,zh,wordfreq,72,1.0
三分,4.16,zh,wordfreq,103,1.0
三分钟,3.69,zh,wordfreq,6,1.6
三十,4.05,zh,wordfreq,79,1.0
三十六,3.36,zh,wordfreq,3,1.75
三十岁,3.4,zh,wordfreq,4,1.65
三十年,4.07,zh,wordfreq,8,1.45
三千,3.95,zh,wordfreq,80,1.0
三口,3.41,zh,wordfreq,106,1.0
三只,3.5,zh,wordfreq,73,1.0
三号,3.74,zh,wordfreq,99,1.0
三合,3.35,zh,wordfreq,97,1.0
三名,4.12,zh,wordfreq,136,1.0
三周,3.63,zh,wordfreq,78,1.0
三四,3.42,zh,wordfreq,74,1.0
三国,4.46,zh,wordfreq,124,1.0
三场,3.5,zh,wordfreq,122,1.0
三块,3.41,zh,wordfreq,81,1.0
三大,4.23,zh,wordfreq,125,1.0
三天,4.49,zh,wordfreq,116,1.0
三宝,3.39,zh,wordfreq,76,1.0
三家,3.91,zh,wordfreq,138,1.0
三尺,3.38,zh,wordfreq,71,1.0
三层,3.82,zh,wordfreq,90,1.0
三岁,3.73,zh,wordfreq,82,1.0
三峡,3.88,zh,wordfreq,70,1.0
三年,4.88,zh,wordfreq,131,1.0
三年级,3.41,zh,wordfreq,1,1.8
三座,3.64,zh,wordfreq,83,1.0
三张,3.61,zh,wordfreq,85,1.0
三成,3.67,zh,wordfreq,112,1.0
三支,3.34,zh,wordfreq,76,1.0
三方,3.76,zh,wordfreq,109,1.0
三日,3.84,zh,wordfreq,109,1.0
三明治,3.59,zh,wordfreq,0,1.95
三星,4.45,zh,wordfreq,95,1.0
三月,4.38,zh,wordfreq,90,1.0
三期,3.5,zh,wordfreq,104,1.0
三条,3.95,zh,wordfreq,86,1.0
三板,3.43,zh,wordfreq,84,1.0
三楼,3.4,zh,wordfreq,80,1.0
三次,4.43,zh,wordfreq,103,1.0
三段,3.48,zh,wordfreq,80,1.0
三民,3.34,zh,wordfreq,98,1.0
三点,4.07,zh,wordfreq,133,1.0
三百,3.89,zh,wordfreq,80,1.0
三种,4.29,zh,wordfreq,98,1.0
三等奖,3.32,zh,wordfreq,2,1.9
三类,3.78,zh,wordfreq,88,1.0
三级,4.33,zh,wordfreq,99,1.0
三线,3.41,zh,wordfreq,109,1.0
三维,3.74,zh,wordfreq,74,1.0
三者,3.62,zh,wordfreq,100,1.0
三联,3.39,zh,wordfreq,78,1.0
三菱,3.34,zh,wordfreq,69,1.0
三藏,3.31,zh,wordfreq,81,1.0
三角,4.04,zh,wordfreq,77,1.0
三角形,3.55,zh,wordfreq,1,1.9
三角洲,3.87,zh,wordfreq,1,1.9
三路,3.42,zh,wordfreq,104,1.0
三轮,3.35,zh,wordfreq,77,1.0
三轮车,3.62,zh,wordfreq,0,1.95
三部,3.54,zh,wordfreq,115,1.0
三部曲,3.56,zh,wordfreq,0,1.95
三重,3.59,zh,wordfreq,100,1.0
三间,3.55,zh,wordfreq,91,1.0
三面,3.49,zh,wordfreq,125,1.0
三项,3.89,zh,wordfreq,89,1.0
三颗,3.41,zh,wordfreq,72,1.0
上万,3.49,zh,wordfreq,92,1.0
上下,4.45,zh,wordfreq,145,1.0
上个月,3.87,zh,wordfreq,3,1.85
上书,3.66,zh,wordfreq,102,1.0
上交,3.39,zh,wordfreq,93,1.0
上任,4.18,zh,wordfreq,107,1.0
上传,4.68,zh,wordfreq,86,1.0
上位,3.56,zh,wordfreq,123,1.0
上前,3.81,zh,wordfreq,103,1.0
上千,3.53,zh,wordfreq,88,1.0
上升,4.72,zh,wordfreq,83,1.0
上午,4.68,zh,wordfreq,80,1.0
上半场,3.38,zh,wordfreq,2,1.8
上半年,4.11,zh,wordfreq,2,1.8
上去,4.55,zh,wordfreq,97,1.0
上古,3.49,zh,wordfreq,83,1.0
上台,4.25,zh,wordfreq,104,1.0
上司,4.11,zh,wordfreq,82,1.0
上吊,3.41,zh,wordfreq,77,1.0
上周,4.28,zh,wordfreq,86,1.0
上周五,3.38,zh,wordfreq,1,1.85
上周末,3.31,zh,wordfreq,1,1.85
上场,3.94,zh,wordfreq,130,1.0
上天,3.92,zh,wordfreq,124,1.0
上头,3.75,zh,wordfreq,150,1.0
上学,4.47,zh,wordfreq,114,1.0
上将,4.01,zh,wordfreq,90,1.0
上尉,3.64,zh,wordfreq,78,1.0
上层,4.17,zh,wordfreq,98,1.0
上届,3.33,zh,wordfreq,84,1.0
上山,3.68,zh,wordfreq,113,1.0
上岗,3.56,zh,wordfreq,78,1.0
上岸,3.73,zh,wordfreq,89,1.0
上市,4.81,zh,wordfreq,94,1.0
上帝,4.84,zh,wordfreq,80,1.0
上年,5.29,zh,wordfreq,139,1.0
上床,4.06,zh,wordfreq,82,1.0
上当,3.74,zh,wordfreq,94,1.0
上扬,3.77,zh,wordfreq,84,1.0
上报,3.95,zh,wordfreq,109,1.0
上方,3.95,zh,wordfreq,117,1.0
上旬,3.54,zh,wordfreq,79,1.0
上星期,3.36,zh,wordfreq,0,1.95
上映,4.16,zh,wordfreq,81,1.0
上来,4.69,zh,wordfreq,131,1.0
上架,3.49,zh,wordfreq,88,1.0
上校,4.01,zh,wordfreq,92,1.0
上楼,3.4,zh,wordfreq,88,1.0
上榜,3.54,zh,wordfreq,78,1.0
上次,4.39,zh,wordfreq,111,1.0
上流,3.4,zh,wordfreq,102,1.0
上海,5.53,zh,wordfreq,102,1.0
上海市,4.17,zh,wordfreq,0,1.9
上涨,4.59,zh,wordfreq,80,1.0
上游,4.07,zh,wordfreq,89,1.0
上演,4.27,zh,wordfreq,89,1.0
上班,4.61,zh,wordfreq,84,1.0
上班族,3.6,zh,wordfreq,0,1.95
上瘾,3.66,zh,wordfreq,79,1.0
上百,3.39,zh,wordfreq,88,1.0
上百万,3.45,zh,wordfreq,4,1.65
上空,4.08,zh,wordfreq,96,1.0
上级,4.49,zh,wordfreq,107,1.0
上线,4.28,zh,wordfreq,117,1.0
上缴,3.35,zh,wordfreq,78,1.0
上网,4.5,zh,wordfreq,84,1.0
上船,3.35,zh,wordfreq,88,1.0
上行,3.58,zh,wordfreq,141,1.0
上街,4.16,zh,wordfreq,79,1.0
上衣,3.9,zh,wordfreq,90,1.0
上访,3.61,zh,wordfreq,89,1.0
上诉,4.31,zh,wordfreq,86,1.0
上课,4.28,zh,wordfreq,85,1.0
上调,3.68,zh,wordfreq,98,1.0
上路,4.05,zh,wordfreq,112,1.0
上身,3.59,zh,wordfreq,115,1.0
上车,4.19,zh,wordfreq,125,1.0
上载,3.38,zh,wordfreq,92,1.0
上边,3.46,zh,wordfreq,105,1.0
上述,4.84,zh,wordfreq,96,1.0
上部,3.4,zh,wordfreq,123,1.0
上门,4.02,zh,wordfreq,122,1.0
上阵,3.68,zh,wordfreq,81,1.0
上限,3.99,zh,wordfreq,89,1.0
上面,4.92,zh,wordfreq,133,1.0
上风,3.31,zh,wordfreq,98,1.0
上马,3.56,zh,wordfreq,101,1.0
下一代,4.02,zh,wordfreq,2,1.85
下个,3.82,zh,wordfreq,95,1.0
下个月,3.58,zh,wordfreq,3,1.8
下乡,3.45,zh,wordfreq,65,1.0
下令,4.46,zh,wordfreq,68,1.0
下体,3.4,zh,wordfreq,109,1.0
下列,4.31,zh,wordfreq,71,1.0
下午,5.01,zh,wordfreq,61,1.0
下半场,3.58,zh,wordfreq,3,1.75
下半年,3.99,zh,wordfreq,3,1.8
下半身,3.34,zh,wordfreq,2,1.9
下单,3.82,zh,wordfreq,72,1.0
下去,5.01,zh,wordfreq,78,1.0
下发,3.64,zh,wordfreq,106,1.0
下台,4.14,zh,wordfreq,85,1.0
下周,3.92,zh,wordfreq,67,1.0
下图,3.54,zh,wordfreq,75,1.0
下场,4.0,zh,wordfreq,111,1.0
下垂,3.4,zh,wordfreq,58,1.0
下层,3.85,zh,wordfreq,79,1.0
下属,4.23,zh,wordfreq,73,1.0
下山,3.75,zh,wordfreq,94,1.0
下岗,4.01,zh,wordfreq,59,1.0
下巴,3.68,zh,wordfreq,68,1.0
下意识,3.48,zh,wordfreq,3,1.8
下手,4.02,zh,wordfreq,116,1.0
下放,3.51,zh,wordfreq,71,1.0
下文,3.58,zh,wordfreq,102,1.0
下方,3.99,zh,wordfreq,98,1.0
下旬,3.98,zh,wordfreq,60,1.0
下来,5.17,zh,wordfreq,112,1.0
下架,3.42,zh,wordfreq,69,1.0
下楼,3.65,zh,wordfreq,69,1.0
下次,4.54,zh,wordfreq,92,1.0
下毒,3.53,zh,wordfreq,70,1.0
下水,3.85,zh,wordfreq,104,1.0
下水道,3.74,zh,wordfreq,0,1.9
下沉,3.51,zh,wordfreq,60,1.0
下注,3.58,zh,wordfreq,64,1.0
下流,3.78,zh,wordfreq,83,1.0
下海,3.36,zh,wordfreq,83,1.0
下游,4.08,zh,wordfreq,70,1.0
下滑,4.23,zh,wordfreq,60,1.0
下班,4.15,zh,wordfreq,65,1.0
下级,4.12,zh,wordfreq,88,1.0
下线,3.56,zh,wordfreq,98,1.0
下落,3.96,zh,wordfreq,84,1.0
下葬,3.33,zh,wordfreq,63,1.0
下行,3.67,zh,wordfreq,122,1.0
下议院,3.62,zh,wordfreq,2,1.85
下设,3.75,zh,wordfreq,70,1.0
下课,3.46,zh,wordfreq,66,1.0
下调,3.78,zh,wordfreq,79,1.0
下跌,4.26,zh,wordfreq,60,1.0
下跪,3.34,zh,wordfreq,58,1.0
下车,4.09,zh,wordfreq,106,1.0
下载,5.04,zh,wordfreq,73,1.0
下辖,3.88,zh,wordfreq,60,1.0
下边,3.38,zh,wordfreq,86,1.0
下达,4.14,zh,wordfreq,72,1.0
下部,3.7,zh,wordfreq,104,1.0
下降,4.8,zh,wordfreq,63,1.0
下限,3.52,zh,wordfreq,70,1.0
下雨,4.11,zh,wordfreq,64,1.0
下雪,3.45,zh,wordfreq,63,1.0
下面,4.89,zh,wordfreq,114,1.0
下马,3.5,zh,wordfreq,82,1.0
不上,5.34,zh,wordfreq,222,1.0
不下,3.94,zh,wordfreq,217,1.0
不丹,3.57,zh,wordfreq,153,1.0
不久,4.8,zh,wordfreq,158,1.0
不久前,3.83,zh,wordfreq,0,1.95
不乏,3.84,zh,wordfreq,152,1.0
不了,5.12,zh,wordfreq,156,1.0
不予,3.77,zh,wordfreq,153,1.0
不争,3.33,zh,wordfreq,156,1.0
不二,3.31,zh,wordfreq,157,1.0
不人道,3.65,zh,wordfreq,0,2.0
不仅,5.3,zh,wordfreq,151,1.0
不仅仅,4.38,zh,wordfreq,0,1.9
不介意,4.03,zh,wordfreq,2,1.85
不休,3.59,zh,wordfreq,150,1.0
不会,5.84,zh,wordfreq,201,1.0
不但,4.67,zh,wordfreq,150,1.0
不住,4.16,zh,wordfreq,171,1.0
不佳,3.92,zh,wordfreq,153,1.0
不便,4.04,zh,wordfreq,159,1.0
不值,3.31,zh,wordfreq,164,1.0
不停,4.57,zh,wordfreq,152,1.0
不像,4.23,zh,wordfreq,168,1.0
不光,3.86,zh,wordfreq,174,1.0
不免,3.7,zh,wordfreq,159,1.0
不全,3.5,zh,wordfreq,156,1.0
不公,3.89,zh,wordfreq,156,1.0
不具,3.48,zh,wordfreq,166,1.0
不再,5.13,zh,wordfreq,150,1.0
不准,4.46,zh,wordfreq,161,1.0
不减,3.46,zh,wordfreq,156,1.0
不凡,3.37,zh,wordfreq,153,1.0
不列颠,3.51,zh,wordfreq,0,2.0
不利,4.37,zh,wordfreq,192,1.0
