word,freq_zipf,language,source,n_density,old20
coordinator,3.91,en,wordfreq,0,4.8
cop,4.37,en,wordfreq,13,1.0
cope,4.04,en,wordfreq,14,1.2
copied,3.79,en,wordfreq,1,2.35
copies,4.43,en,wordfreq,1,2.15
copper,4.27,en,wordfreq,1,2.3
cops,4.42,en,wordfreq,8,1.35
copy,4.77,en,wordfreq,3,1.8
copyright,4.24,en,wordfreq,0,4.5
coral,3.86,en,wordfreq,1,1.85
cord,3.98,en,wordfreq,8,1.55
core,4.73,en,wordfreq,15,1.15
corn,4.19,en,wordfreq,9,1.5
corner,4.75,en,wordfreq,0,1.95
corners,4.06,en,wordfreq,0,2.6
cornwall,3.77,en,wordfreq,0,3.95
corp,4.27,en,wordfreq,5,1.65
corporate,4.64,en,wordfreq,0,3.6
corporation,4.59,en,wordfreq,0,3.5
corporations,4.17,en,wordfreq,0,3.85
corps,4.27,en,wordfreq,0,1.85
corpse,3.76,en,wordfreq,0,2.45
correct,4.79,en,wordfreq,0,2.65
corrected,3.95,en,wordfreq,0,2.95
correction,3.95,en,wordfreq,0,3.05
correctly,4.21,en,wordfreq,0,3.55
correlation,3.86,en,wordfreq,0,3.5
correspondence,3.85,en,wordfreq,0,6.2
correspondent,3.86,en,wordfreq,0,5.45
corresponding,4.13,en,wordfreq,0,5.5
corridor,3.88,en,wordfreq,0,3.75
corrupt,4.14,en,wordfreq,0,3.35
corruption,4.35,en,wordfreq,0,3.75
cos,4.05,en,wordfreq,10,1.15
cosmic,3.78,en,wordfreq,0,2.8
cost,5.24,en,wordfreq,6,1.5
costa,4.15,en,wordfreq,1,2.0
costly,3.93,en,wordfreq,1,2.55
costs,4.96,en,wordfreq,3,1.8
costume,4.18,en,wordfreq,0,2.85
costumes,3.89,en,wordfreq,0,3.2
cottage,4.0,en,wordfreq,0,2.8
cotton,4.35,en,wordfreq,0,2.55
couch,4.17,en,wordfreq,3,1.85
cough,3.95,en,wordfreq,4,1.8
could,6.06,en,wordfreq,1,1.9
council,5.08,en,wordfreq,0,2.95
councils,3.94,en,wordfreq,0,3.5
counsel,4.16,en,wordfreq,0,2.7
counseling,3.89,en,wordfreq,0,3.75
counselor,3.79,en,wordfreq,0,3.8
count,4.83,en,wordfreq,2,1.75
counted,4.04,en,wordfreq,2,2.1
counter,4.56,en,wordfreq,1,2.15
counties,4.24,en,wordfreq,0,2.6
counting,4.27,en,wordfreq,1,2.55
countless,3.96,en,wordfreq,0,3.25
countries,5.13,en,wordfreq,0,3.1
country,5.48,en,wordfreq,0,2.7
countryside,3.92,en,wordfreq,0,5.2
counts,4.28,en,wordfreq,2,1.85
county,5.19,en,wordfreq,1,2.4
coup,4.0,en,wordfreq,3,1.75
couple,5.19,en,wordfreq,0,2.3
coupled,3.97,en,wordfreq,1,2.5
couples,4.34,en,wordfreq,1,2.6
coupon,3.86,en,wordfreq,0,2.7
courage,4.32,en,wordfreq,0,2.75
course,5.44,en,wordfreq,0,1.9
courses,4.46,en,wordfreq,0,2.3
court,5.41,en,wordfreq,1,1.9
courtesy,4.13,en,wordfreq,0,2.95
courts,4.46,en,wordfreq,1,1.9
cousin,4.41,en,wordfreq,0,2.6
cousins,3.95,en,wordfreq,0,2.7
cover,5.08,en,wordfreq,1,1.85
coverage,4.63,en,wordfreq,0,3.1
covered,4.83,en,wordfreq,0,2.6
covering,4.45,en,wordfreq,0,2.8
covers,4.51,en,wordfreq,1,1.9
covid,3.86,en,wordfreq,0,2.15
cow,4.14,en,wordfreq,13,1.2
cowboy,3.85,en,wordfreq,0,2.85
cowboys,4.03,en,wordfreq,0,3.55
cows,3.93,en,wordfreq,3,1.75
cox,3.94,en,wordfreq,10,1.45
cp,3.79,en,wordfreq,24,1.0
cr,3.99,en,wordfreq,26,1.0
crab,3.76,en,wordfreq,3,1.8
crack,4.41,en,wordfreq,1,1.85
cracked,3.99,en,wordfreq,1,2.3
cracking,3.92,en,wordfreq,1,2.4
cracks,3.9,en,wordfreq,1,1.95
craft,4.3,en,wordfreq,1,1.95
craig,4.18,en,wordfreq,0,2.0
crane,3.92,en,wordfreq,0,1.95
crap,4.4,en,wordfreq,4,1.65
crash,4.55,en,wordfreq,3,1.8
crashed,4.04,en,wordfreq,2,2.45
crashes,3.87,en,wordfreq,1,2.55
crashing,3.84,en,wordfreq,1,2.55
crawford,3.84,en,wordfreq,0,3.85
crawl,3.77,en,wordfreq,0,2.0
crazy,5.07,en,wordfreq,0,2.15
cream,4.62,en,wordfreq,1,1.9
create,5.02,en,wordfreq,0,1.9
created,5.05,en,wordfreq,3,2.0
creates,4.28,en,wordfreq,1,2.3
creating,4.69,en,wordfreq,2,1.95
creation,4.56,en,wordfreq,0,2.65
creative,4.6,en,wordfreq,0,2.75
creativity,4.01,en,wordfreq,0,4.45
creator,4.21,en,wordfreq,0,2.55
creators,3.81,en,wordfreq,0,2.75
creature,4.16,en,wordfreq,0,2.6
creatures,4.21,en,wordfreq,0,2.8
credibility,3.88,en,wordfreq,0,4.5
credible,3.77,en,wordfreq,0,3.6
credit,5.0,en,wordfreq,0,2.7
credited,3.88,en,wordfreq,0,2.75
credits,4.27,en,wordfreq,0,2.85
creek,4.37,en,wordfreq,3,1.85
creep,3.84,en,wordfreq,1,1.9
creepy,4.04,en,wordfreq,0,2.8
crew,4.7,en,wordfreq,3,1.75
crews,3.89,en,wordfreq,0,1.95
cricket,4.39,en,wordfreq,0,2.75
cried,4.19,en,wordfreq,4,1.8
cries,3.93,en,wordfreq,3,1.8
crime,4.89,en,wordfreq,1,1.9
crimes,4.43,en,wordfreq,0,2.05
criminal,4.75,en,wordfreq,0,3.35
criminals,4.15,en,wordfreq,0,3.65
crisis,4.62,en,wordfreq,0,2.6
criteria,4.21,en,wordfreq,0,3.75
critic,3.95,en,wordfreq,0,2.6
critical,4.83,en,wordfreq,0,2.75
critically,3.88,en,wordfreq,0,3.75
criticism,4.49,en,wordfreq,0,4.05
criticized,4.0,en,wordfreq,0,4.5
critics,4.39,en,wordfreq,0,2.65
critique,3.83,en,wordfreq,0,3.75
crop,4.15,en,wordfreq,5,1.65
crops,4.05,en,wordfreq,2,1.8
cross,5.0,en,wordfreq,2,1.8
crossed,4.35,en,wordfreq,1,2.55
crosses,3.86,en,wordfreq,1,2.45
crossing,4.33,en,wordfreq,0,2.7
crow,3.8,en,wordfreq,3,1.65
crowd,4.7,en,wordfreq,1,1.85
crowded,3.98,en,wordfreq,0,2.85
crowds,3.87,en,wordfreq,0,2.3
crown,4.56,en,wordfreq,4,1.75
crucial,4.28,en,wordfreq,0,3.25
crude,4.0,en,wordfreq,0,1.95
cruel,4.12,en,wordfreq,0,2.3
cruelty,3.76,en,wordfreq,0,3.35
cruise,4.22,en,wordfreq,0,2.45
crush,4.17,en,wordfreq,2,1.85
crushed,4.03,en,wordfreq,1,2.5
crushing,3.83,en,wordfreq,1,2.65
cruz,4.07,en,wordfreq,0,1.95
cry,4.59,en,wordfreq,3,1.8
crying,4.56,en,wordfreq,1,2.05
crystal,4.4,en,wordfreq,0,3.35
crystals,3.78,en,wordfreq,0,3.8
cs,3.9,en,wordfreq,23,1.0
ct,4.11,en,wordfreq,24,1.0
cuba,4.13,en,wordfreq,2,1.85
cuban,3.93,en,wordfreq,0,2.2
cube,3.82,en,wordfreq,5,1.75
cubs,3.89,en,wordfreq,4,1.7
cuisine,3.81,en,wordfreq,0,3.0
cult,4.09,en,wordfreq,1,1.9
cultural,4.75,en,wordfreq,0,3.6
culture,5.03,en,wordfreq,0,2.7
cultures,4.2,en,wordfreq,0,2.9
cum,4.04,en,wordfreq,8,1.5
cunt,3.87,en,wordfreq,5,1.65
cup,5.11,en,wordfreq,6,1.5
cups,4.11,en,wordfreq,4,1.7
curb,3.79,en,wordfreq,1,1.95
cure,4.32,en,wordfreq,7,1.55
curiosity,3.97,en,wordfreq,0,4.4
curious,4.45,en,wordfreq,1,2.75
currency,4.37,en,wordfreq,0,3.6
current,5.27,en,wordfreq,0,2.8
currently,5.08,en,wordfreq,0,3.7
curriculum,4.12,en,wordfreq,0,5.65
curry,3.96,en,wordfreq,2,1.9
curse,4.07,en,wordfreq,3,1.7
cursed,3.77,en,wordfreq,1,1.9
curtain,3.86,en,wordfreq,1,2.7
curtis,3.94,en,wordfreq,0,2.7
curve,4.14,en,wordfreq,1,1.8
curved,3.83,en,wordfreq,3,2.1
curves,3.86,en,wordfreq,1,2.15
custody,4.22,en,wordfreq,0,3.4
custom,4.43,en,wordfreq,0,2.8
customer,4.61,en,wordfreq,0,3.45
customers,4.78,en,wordfreq,0,3.65
customs,4.19,en,wordfreq,0,2.9
cut,5.24,en,wordfreq,10,1.25
cute,4.65,en,wordfreq,3,1.75
cuts,4.42,en,wordfreq,8,1.55
cutting,4.61,en,wordfreq,1,2.2
cuz,3.89,en,wordfreq,3,1.8
cyber,3.98,en,wordfreq,0,2.6
cycle,4.6,en,wordfreq,0,2.5
cycles,3.93,en,wordfreq,0,2.8
cycling,4.1,en,wordfreq,0,2.85
cylinder,3.99,en,wordfreq,0,3.9
cyrus,3.83,en,wordfreq,0,2.5
czech,3.95,en,wordfreq,0,2.75
da,4.54,en,wordfreq,27,1.0
dad,4.95,en,wordfreq,11,1.3
daddy,4.36,en,wordfreq,0,2.0
daily,5.07,en,wordfreq,2,1.9
dairy,4.09,en,wordfreq,4,1.8
daisy,3.78,en,wordfreq,2,2.0
dakota,4.09,en,wordfreq,0,3.35
dale,3.98,en,wordfreq,9,1.55
dallas,4.42,en,wordfreq,0,2.45
dam,4.17,en,wordfreq,10,1.2
damage,4.9,en,wordfreq,0,2.55
damaged,4.39,en,wordfreq,1,2.65
damages,4.13,en,wordfreq,1,2.7
damaging,3.91,en,wordfreq,0,2.85
dame,3.96,en,wordfreq,12,1.35
damn,5.09,en,wordfreq,2,1.8
damned,3.87,en,wordfreq,0,2.5
dan,4.51,en,wordfreq,18,1.0
dana,3.82,en,wordfreq,1,1.75
dance,4.93,en,wordfreq,1,1.85
dancer,3.99,en,wordfreq,3,1.9
dancers,3.9,en,wordfreq,1,2.35
dances,3.79,en,wordfreq,1,2.0
dancing,4.5,en,wordfreq,0,2.2
danger,4.59,en,wordfreq,2,1.8
dangerous,4.79,en,wordfreq,0,3.7
dangers,3.89,en,wordfreq,2,2.0
daniel,4.62,en,wordfreq,0,2.4
danish,3.91,en,wordfreq,0,2.55
danny,4.25,en,wordfreq,0,2.0
dare,4.31,en,wordfreq,9,1.5
dark,5.04,en,wordfreq,4,1.8
darker,3.93,en,wordfreq,2,1.9
darkness,4.3,en,wordfreq,0,3.3
darling,4.09,en,wordfreq,0,2.15
darren,3.79,en,wordfreq,1,2.55
darwin,3.76,en,wordfreq,0,2.7
dash,4.0,en,wordfreq,5,1.7
data,5.34,en,wordfreq,2,1.9
database,4.31,en,wordfreq,0,4.0
date,5.22,en,wordfreq,13,1.2
dated,4.29,en,wordfreq,3,1.8
dates,4.54,en,wordfreq,5,1.7
dating,4.7,en,wordfreq,3,1.85
daughter,5.07,en,wordfreq,1,3.25
daughters,4.28,en,wordfreq,0,3.6
dave,4.44,en,wordfreq,10,1.45
david,5.13,en,wordfreq,1,1.95
davidson,3.8,en,wordfreq,0,3.65
davies,3.93,en,wordfreq,0,2.15
davis,4.49,en,wordfreq,1,2.05
dawn,4.27,en,wordfreq,3,1.75
dawson,3.76,en,wordfreq,0,2.75
day,5.95,en,wordfreq,17,1.05
daylight,3.84,en,wordfreq,0,3.6
days,5.61,en,wordfreq,4,1.75
db,3.77,en,wordfreq,15,1.25
dc,4.56,en,wordfreq,17,1.05
de,5.23,en,wordfreq,24,1.0
dead,5.19,en,wordfreq,7,1.6
deadline,4.12,en,wordfreq,1,3.05
deadly,4.16,en,wordfreq,0,2.25
deaf,3.99,en,wordfreq,5,1.7
deal,5.32,en,wordfreq,10,1.3
dealer,4.19,en,wordfreq,0,2.1
dealers,4.01,en,wordfreq,0,2.7
dealing,4.6,en,wordfreq,1,1.95
deals,4.59,en,wordfreq,3,1.75
dealt,4.2,en,wordfreq,1,1.9
dean,4.4,en,wordfreq,9,1.45
dear,4.77,en,wordfreq,14,1.2
death,5.4,en,wordfreq,1,1.9
deaths,4.53,en,wordfreq,1,2.35
debate,4.64,en,wordfreq,0,2.4
debates,3.98,en,wordfreq,0,2.65
debris,3.92,en,wordfreq,0,2.9
debt,4.69,en,wordfreq,0,1.9
debts,3.99,en,wordfreq,0,1.95
debut,4.52,en,wordfreq,0,2.6
dec,4.29,en,wordfreq,9,1.4
decade,4.52,en,wordfreq,1,2.4
decades,4.58,en,wordfreq,1,2.65
decay,3.83,en,wordfreq,1,2.2
deceased,3.96,en,wordfreq,0,2.65
december,5.07,en,wordfreq,0,3.45
decent,4.4,en,wordfreq,1,2.25
decide,4.78,en,wordfreq,1,2.25
decided,5.09,en,wordfreq,1,2.4
decides,4.16,en,wordfreq,2,2.4
deciding,4.11,en,wordfreq,0,2.9
decision,5.09,en,wordfreq,0,2.75
decisions,4.72,en,wordfreq,0,2.95
decisive,3.8,en,wordfreq,0,3.5
deck,4.41,en,wordfreq,6,1.65
declaration,4.1,en,wordfreq,0,3.8
declare,4.05,en,wordfreq,0,2.8
declared,4.55,en,wordfreq,0,2.75
declaring,3.82,en,wordfreq,0,3.15
decline,4.4,en,wordfreq,0,2.65
declined,4.21,en,wordfreq,0,2.6
declining,3.83,en,wordfreq,0,3.15
decorated,3.94,en,wordfreq,0,3.3
decoration,3.82,en,wordfreq,0,3.15
decorations,3.76,en,wordfreq,0,3.65
decorative,3.8,en,wordfreq,0,4.05
decrease,4.17,en,wordfreq,0,2.9
decreased,4.0,en,wordfreq,0,3.0
decree,3.82,en,wordfreq,1,2.6
dedicated,4.58,en,wordfreq,0,2.9
dedication,3.96,en,wordfreq,1,2.95
dee,3.84,en,wordfreq,18,1.0
deeds,3.79,en,wordfreq,4,1.8
deemed,4.19,en,wordfreq,1,2.6
deep,5.05,en,wordfreq,2,1.85
deeper,4.3,en,wordfreq,1,2.45
deepest,3.77,en,wordfreq,0,2.95
deeply,4.44,en,wordfreq,0,2.75
deer,4.12,en,wordfreq,4,1.7
def,3.91,en,wordfreq,8,1.5
default,4.29,en,wordfreq,0,3.25
defeat,4.51,en,wordfreq,0,2.6
defeated,4.17,en,wordfreq,0,2.7
defects,3.77,en,wordfreq,0,2.75
defence,4.51,en,wordfreq,1,2.6
defend,4.47,en,wordfreq,1,2.3
defendant,3.98,en,wordfreq,0,3.35
defendants,3.85,en,wordfreq,0,4.05
defended,4.0,en,wordfreq,1,2.5
defender,4.11,en,wordfreq,1,2.65
defenders,3.95,en,wordfreq,0,3.2
defending,4.33,en,wordfreq,1,2.75
defense,4.93,en,wordfreq,1,2.55
defensive,4.38,en,wordfreq,0,3.35
deficit,4.06,en,wordfreq,0,3.15
define,4.31,en,wordfreq,0,2.25
defined,4.56,en,wordfreq,2,2.2
defines,3.86,en,wordfreq,1,2.55
defining,3.96,en,wordfreq,0,2.7
definite,3.78,en,wordfreq,0,2.8
definitely,4.96,en,wordfreq,0,4.25
definition,4.58,en,wordfreq,0,3.5
definitions,3.82,en,wordfreq,0,3.85
definitive,3.8,en,wordfreq,0,3.8
degree,4.94,en,wordfreq,1,2.65
degrees,4.54,en,wordfreq,0,2.75
del,4.32,en,wordfreq,10,1.35
delaware,3.9,en,wordfreq,0,3.75
delay,4.4,en,wordfreq,2,1.85
delayed,4.2,en,wordfreq,0,2.6
delays,3.98,en,wordfreq,0,2.6
delegates,3.94,en,wordfreq,0,3.45
delegation,3.92,en,wordfreq,0,3.1
delete,4.22,en,wordfreq,0,2.7
deleted,4.18,en,wordfreq,0,2.45
delhi,4.29,en,wordfreq,0,2.85
deliberate,3.82,en,wordfreq,0,3.7
deliberately,4.02,en,wordfreq,0,4.85
delicate,4.01,en,wordfreq,0,2.95
delicious,4.34,en,wordfreq,0,3.75
delight,3.97,en,wordfreq,0,2.6
delighted,4.09,en,wordfreq,0,3.35
delightful,3.77,en,wordfreq,0,4.75
deliver,4.55,en,wordfreq,0,2.5
delivered,4.62,en,wordfreq,0,3.3
delivering,4.09,en,wordfreq,0,3.7
delivers,3.86,en,wordfreq,1,2.7
delivery,4.59,en,wordfreq,1,3.05
delta,4.12,en,wordfreq,0,2.25
dem,3.88,en,wordfreq,10,1.25
demand,4.84,en,wordfreq,0,2.5
demanded,4.12,en,wordfreq,0,2.8
demanding,4.13,en,wordfreq,0,2.9
demands,4.41,en,wordfreq,0,2.7
demo,4.06,en,wordfreq,2,1.8
democracy,4.51,en,wordfreq,0,4.35
democrat,4.24,en,wordfreq,0,3.65
democratic,4.73,en,wordfreq,0,4.35
democrats,4.54,en,wordfreq,0,3.95
demographic,3.92,en,wordfreq,0,5.05
demon,4.06,en,wordfreq,2,1.95
demons,4.0,en,wordfreq,0,2.6
demonstrate,4.2,en,wordfreq,0,4.45
demonstrated,4.22,en,wordfreq,1,4.5
demonstrates,3.86,en,wordfreq,1,4.9
demonstration,4.06,en,wordfreq,0,4.3
demonstrations,3.78,en,wordfreq,0,4.85
dems,3.84,en,wordfreq,1,1.85
den,4.01,en,wordfreq,16,1.0
denial,3.99,en,wordfreq,1,2.45
denied,4.43,en,wordfreq,0,2.3
denmark,4.04,en,wordfreq,0,3.5
dennis,4.1,en,wordfreq,1,2.75
dense,3.98,en,wordfreq,2,1.9
density,4.33,en,wordfreq,0,2.9
dental,4.11,en,wordfreq,3,2.45
dentist,3.86,en,wordfreq,0,2.95
denver,4.23,en,wordfreq,0,2.05
deny,4.34,en,wordfreq,0,1.95
denying,3.95,en,wordfreq,0,2.55
departed,3.78,en,wordfreq,0,2.8
department,5.23,en,wordfreq,0,3.75
departments,4.2,en,wordfreq,0,4.1
departure,4.22,en,wordfreq,0,3.9
depend,4.2,en,wordfreq,1,2.6
dependent,4.28,en,wordfreq,0,3.35
depending,4.56,en,wordfreq,1,2.7
depends,4.53,en,wordfreq,0,2.65
depicted,3.77,en,wordfreq,0,2.85
deployed,4.03,en,wordfreq,0,2.9
deployment,3.91,en,wordfreq,0,4.0
deposit,4.24,en,wordfreq,0,3.4
deposits,4.0,en,wordfreq,0,3.6
depot,3.95,en,wordfreq,0,2.25
depressed,4.14,en,wordfreq,0,3.15
depressing,3.83,en,wordfreq,0,3.4
depression,4.56,en,wordfreq,0,3.35
depth,4.55,en,wordfreq,1,2.1
depths,3.78,en,wordfreq,1,2.7
deputy,4.55,en,wordfreq,0,2.75
der,4.16,en,wordfreq,9,1.3
derby,4.1,en,wordfreq,0,2.05
derek,4.01,en,wordfreq,0,2.05
derived,4.29,en,wordfreq,0,2.4
des,4.25,en,wordfreq,11,1.15
descent,3.93,en,wordfreq,0,2.65
describe,4.56,en,wordfreq,0,3.2
described,5.0,en,wordfreq,1,3.2
describes,4.4,en,wordfreq,1,3.45
describing,4.23,en,wordfreq,0,3.75
description,4.73,en,wordfreq,0,3.7
descriptions,3.92,en,wordfreq,0,4.1
desert,4.4,en,wordfreq,0,2.4
deserve,4.59,en,wordfreq,1,2.35
deserved,4.14,en,wordfreq,2,2.4
deserves,4.34,en,wordfreq,2,2.5
design,5.17,en,wordfreq,1,2.55
designated,4.25,en,wordfreq,0,3.65
designed,4.96,en,wordfreq,2,2.35
designer,4.42,en,wordfreq,1,2.7
designers,4.05,en,wordfreq,0,3.35
designing,3.89,en,wordfreq,0,3.25
designs,4.38,en,wordfreq,0,2.6
desirable,3.85,en,wordfreq,0,3.75
desire,4.61,en,wordfreq,0,2.35
desired,4.16,en,wordfreq,1,2.4
desires,4.01,en,wordfreq,1,2.5
desk,4.43,en,wordfreq,2,1.85
desktop,3.93,en,wordfreq,0,3.8
despair,3.82,en,wordfreq,0,3.5
desperate,4.32,en,wordfreq,0,3.45
desperately,3.98,en,wordfreq,0,4.55
despite,5.0,en,wordfreq,0,2.85
dessert,3.83,en,wordfreq,0,2.8
destination,4.24,en,wordfreq,0,3.45
destinations,3.83,en,wordfreq,0,3.75
destined,3.79,en,wordfreq,0,2.7
destiny,4.19,en,wordfreq,0,2.75
destroy,4.52,en,wordfreq,0,3.15
destroyed,4.61,en,wordfreq,0,3.5
destroying,4.09,en,wordfreq,0,3.85
destruction,4.36,en,wordfreq,0,3.3
destructive,3.89,en,wordfreq,0,4.25
detached,3.79,en,wordfreq,0,2.8
detail,4.57,en,wordfreq,1,2.4
detailed,4.51,en,wordfreq,1,2.7
details,4.91,en,wordfreq,0,2.6
detained,3.81,en,wordfreq,2,2.45
detect,4.05,en,wordfreq,0,2.55
detected,4.06,en,wordfreq,0,2.5
detection,4.06,en,wordfreq,1,2.6
detective,4.21,en,wordfreq,0,3.25
detention,3.96,en,wordfreq,2,2.7
determination,4.16,en,wordfreq,0,4.7
determine,4.63,en,wordfreq,0,3.6
determined,4.64,en,wordfreq,1,3.65
determines,3.77,en,wordfreq,1,4.05
determining,3.97,en,wordfreq,0,4.25
detroit,4.35,en,wordfreq,0,3.2
devastating,3.85,en,wordfreq,0,4.95
develop,4.75,en,wordfreq,0,3.15
developed,4.95,en,wordfreq,1,3.3
developer,4.2,en,wordfreq,1,3.4
developers,4.22,en,wordfreq,0,3.8
developing,4.66,en,wordfreq,0,3.7
development,5.31,en,wordfreq,0,4.0
developmental,3.78,en,wordfreq,0,5.6
developments,4.22,en,wordfreq,0,4.45
develops,3.89,en,wordfreq,0,3.35
device,4.67,en,wordfreq,0,2.35
devices,4.59,en,wordfreq,0,2.6
devil,4.3,en,wordfreq,0,2.2
devils,3.79,en,wordfreq,0,2.5
devon,3.84,en,wordfreq,1,2.2
devoted,4.18,en,wordfreq,0,2.9
di,4.33,en,wordfreq,25,1.0
diabetes,4.17,en,wordfreq,0,3.75
diagnosed,4.05,en,wordfreq,0,3.9
diagnosis,4.2,en,wordfreq,0,4.6
diagnostic,3.83,en,wordfreq,0,5.0
diagram,3.85,en,wordfreq,0,3.8
dial,3.93,en,wordfreq,2,1.9
dialogue,4.29,en,wordfreq,0,3.95
diameter,4.08,en,wordfreq,0,3.8
diamond,4.42,en,wordfreq,0,3.1
diamonds,4.02,en,wordfreq,0,3.65
diana,4.02,en,wordfreq,1,1.95
diane,3.83,en,wordfreq,1,1.95
diary,4.09,en,wordfreq,0,2.1
dick,4.7,en,wordfreq,12,1.4
dictionary,4.02,en,wordfreq,0,4.7
did,5.96,en,wordfreq,13,1.2
didnt,4.18,en,wordfreq,0,2.35
die,5.07,en,wordfreq,11,1.1
died,5.2,en,wordfreq,4,1.65
diego,4.36,en,wordfreq,0,2.5
dies,4.41,en,wordfreq,5,1.65
diesel,4.05,en,wordfreq,0,2.95
diet,4.57,en,wordfreq,3,1.8
differ,4.03,en,wordfreq,0,2.8
difference,5.01,en,wordfreq,0,3.8
differences,4.52,en,wordfreq,0,4.05
different,5.59,en,wordfreq,0,3.85
differential,3.83,en,wordfreq,0,5.35
differently,4.23,en,wordfreq,0,4.7
difficult,5.07,en,wordfreq,0,4.55
difficulties,4.21,en,wordfreq,0,6.1
difficulty,4.33,en,wordfreq,0,5.1
dig,4.22,en,wordfreq,11,1.4
digging,3.99,en,wordfreq,0,2.7
digit,3.77,en,wordfreq,0,2.15
digital,4.83,en,wordfreq,0,3.3
dignity,4.02,en,wordfreq,0,3.3
dimension,4.02,en,wordfreq,0,3.35
dimensional,4.03,en,wordfreq,0,4.7
dimensions,4.05,en,wordfreq,0,3.45
dining,4.14,en,wordfreq,3,1.85
dinner,4.78,en,wordfreq,1,2.05
dinosaur,3.77,en,wordfreq,0,4.45
dioxide,3.81,en,wordfreq,0,3.6
dip,4.05,en,wordfreq,9,1.45
diplomatic,4.11,en,wordfreq,0,5.25
direct,4.91,en,wordfreq,0,2.65
directed,4.6,en,wordfreq,0,2.75
directing,3.9,en,wordfreq,0,3.05
direction,4.93,en,wordfreq,0,2.75
directions,4.23,en,wordfreq,0,3.25
directly,4.9,en,wordfreq,0,3.2
director,5.15,en,wordfreq,0,2.85
directors,4.45,en,wordfreq,1,3.2
directory,3.93,en,wordfreq,1,3.3
dirt,4.24,en,wordfreq,1,1.9
dirty,4.55,en,wordfreq,0,2.1
disabilities,3.93,en,wordfreq,0,5.0
disability,4.21,en,wordfreq,0,3.8
disabled,4.29,en,wordfreq,0,3.55
disagree,4.09,en,wordfreq,0,3.75
disappear,4.09,en,wordfreq,0,4.2
disappeared,4.26,en,wordfreq,0,4.75
disappointed,4.42,en,wordfreq,0,5.3
disappointing,4.02,en,wordfreq,0,5.7
disappointment,4.01,en,wordfreq,0,6.45
disaster,4.39,en,wordfreq,0,3.25
disc,4.13,en,wordfreq,2,1.85
discharge,3.93,en,wordfreq,0,4.15
discipline,4.23,en,wordfreq,0,4.8
disclose,3.84,en,wordfreq,0,3.3
disclosed,3.8,en,wordfreq,0,3.35
disclosure,4.0,en,wordfreq,0,4.3
disco,3.78,en,wordfreq,0,2.55
discount,4.35,en,wordfreq,0,3.4
discounts,3.79,en,wordfreq,0,3.6
discourse,3.83,en,wordfreq,0,3.55
discover,4.39,en,wordfreq,0,3.25
discovered,4.74,en,wordfreq,0,4.0
discovering,3.82,en,wordfreq,0,4.35
discovery,4.45,en,wordfreq,0,3.65
discretion,3.9,en,wordfreq,0,3.9
discrimination,4.31,en,wordfreq,0,5.6
discuss,4.66,en,wordfreq,0,2.85
discussed,4.45,en,wordfreq,1,3.3
discusses,3.93,en,wordfreq,1,3.3
discussing,4.23,en,wordfreq,0,3.6
discussion,4.71,en,wordfreq,0,3.55
discussions,4.28,en,wordfreq,0,4.05
disease,4.9,en,wordfreq,0,2.85
diseases,4.36,en,wordfreq,0,3.0
disgusting,4.23,en,wordfreq,0,4.05
dish,4.21,en,wordfreq,5,1.75
dishes,4.13,en,wordfreq,1,2.45
disk,4.01,en,wordfreq,5,1.75
dislike,3.89,en,wordfreq,0,3.0
dismiss,3.85,en,wordfreq,0,3.3
dismissed,4.2,en,wordfreq,0,3.65
disney,4.39,en,wordfreq,0,2.8
disorder,4.31,en,wordfreq,0,3.55
disorders,4.14,en,wordfreq,0,3.7
displaced,3.8,en,wordfreq,1,3.5
display,4.63,en,wordfreq,0,3.15
displayed,4.18,en,wordfreq,1,3.4
displays,4.07,en,wordfreq,0,3.55
disposal,4.0,en,wordfreq,0,3.9
dispute,4.27,en,wordfreq,0,3.2
disputes,3.96,en,wordfreq,0,3.3
dissolved,3.87,en,wordfreq,0,3.75
distance,4.85,en,wordfreq,0,2.9
distances,3.83,en,wordfreq,0,3.25
distant,4.19,en,wordfreq,0,2.85
distinct,4.29,en,wordfreq,0,3.2
distinction,4.1,en,wordfreq,0,3.65
distinctive,4.0,en,wordfreq,0,4.35
distinguish,3.87,en,wordfreq,0,5.3
distinguished,4.2,en,wordfreq,0,6.2
distracted,3.88,en,wordfreq,0,3.5
distraction,3.78,en,wordfreq,0,3.35
distress,3.95,en,wordfreq,1,3.05
distribute,3.79,en,wordfreq,0,3.8
distributed,4.31,en,wordfreq,0,3.95
distribution,4.64,en,wordfreq,0,4.2
district,5.04,en,wordfreq,0,3.15
districts,4.31,en,wordfreq,0,3.5
disturbed,3.8,en,wordfreq,0,3.85
disturbing,4.05,en,wordfreq,0,3.85
ditch,3.9,en,wordfreq,5,1.75
dive,4.12,en,wordfreq,4,1.65
diverse,4.24,en,wordfreq,0,2.6
diversity,4.32,en,wordfreq,0,3.85
divide,4.12,en,wordfreq,1,2.45
divided,4.47,en,wordfreq,0,2.7
dividend,3.82,en,wordfreq,0,3.55
divine,4.24,en,wordfreq,2,2.35
diving,4.02,en,wordfreq,4,1.75
division,4.86,en,wordfreq,0,3.2
divisions,4.11,en,wordfreq,0,3.4
divorce,4.36,en,wordfreq,0,3.2
divorced,4.04,en,wordfreq,0,3.5
diy,3.8,en,wordfreq,6,1.65
